RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
394457,"Charleston, SC",75,191700,187900,187700,189800,194500,196600,192200,189900,183900,182400,180800,183300,182200,177e3,174900,178300,181e3,184300,179400,177400,171700,175500,189300,194100,192400,190200,186700,189500,181300,187200,188400,187400,195e3,192200,191100,184500,179900,174600,167200,168300,173900,176800,172600,170900,175300,185300,184900,174100,165e3,159900,169300,186100,202500,207e3,194400,184900,179400,186800,187100,184100,181100,184400,187700,195200,197900,204700,203300,203300,202e3,198600,199600,196200,196e3,198800,197600,200800,199600,201800,200600,199700,201400,198300,199300,200800,205800,206800,212500,215800,217800,216e3,213400,215200,215e3,218100,218700,229e3,234900,236300,228400,222e3,221e3,218900,223800,227e3,228e3,227100,227400,233300,232e3,229300,224800,225900,228400,230800,231400,232900,232100,238700,243800,254700,256900,253300,245700,241900,240600,240700,240400,242700,247500,247500,25e4,
395143,"Syracuse, NY",76,108600,109e3,109400,109800,112100,110400,111e3,107800,104600,101400,101900,102900,106400,110400,114700,115800,113600,112700,111300,111200,107200,106300,106800,112600,115900,118600,118900,116200,111500,108700,109700,114200,112800,113600,111900,114900,116700,121200,122600,12e4,115600,113800,112800,109900,103600,105300,107700,115600,115e3,116500,116700,118600,119500,118e3,115600,110800,112e3,113400,115900,116300,120300,124300,123100,121e3,119400,118900,118400,118800,118400,118500,118e3,118900,117700,117600,115800,117e3,116600,117800,118100,114600,115300,113500,116900,117500,119600,120500,123e3,121300,120800,118600,118100,117200,112200,113200,114900,118200,116400,115200,117800,120600,121800,121500,121400,121700,120700,121800,121600,122500,117800,117e3,117100,121300,123200,121600,122200,121600,123200,127700,127300,130600,127300,127400,128400,129400,132100,131500,133200,132500,132e3,134500,135600,
394484,"Colorado Springs, CO",77,194500,191900,19e4,190300,195100,194e3,192e3,185100,184600,180100,177300,172900,173100,171400,170900,170900,175600,183900,185600,183600,180500,182900,181900,179700,177500,176600,174900,174500,180500,187100,189400,187300,184500,185900,182e3,181900,176400,174900,169900,167800,170300,172700,172900,173600,172500,174600,171200,172e3,171900,176e3,178700,182200,187100,187300,186900,186500,190100,190700,187600,186500,19e4,194e3,194200,194900,198400,200900,200700,198500,198100,196300,195900,192500,195800,195600,199300,201500,204300,205700,206400,206e3,206100,206300,212600,215400,215300,213800,216300,218300,218200,216e3,216800,217700,219e3,220700,222600,228e3,228700,229800,229e3,230800,232600,234900,237500,239600,240500,241700,243800,244e3,246900,248500,250500,25e4,249700,250800,252200,256500,261900,266e3,265900,269400,276900,285800,290600,291e3,290700,290600,292600,294800,297300,294200,290300,290100
395235,"Winston-Salem, NC",78,131100,130200,126800,125400,126300,128e3,124500,124600,123400,122600,123200,122800,130500,129200,129500,123800,125800,127100,124800,124500,123300,124900,126800,127400,13e4,127200,126800,123400,118800,117100,117100,119e3,120600,116800,114800,110500,117400,121100,125400,124800,124500,125100,122e3,123100,120600,119100,116400,114400,119500,118e3,118300,119700,123400,127e3,123100,119700,118400,117100,116500,111700,110900,116500,120900,124900,121700,123400,119700,120900,120700,121300,119500,119400,117800,118300,118400,120600,120300,120100,119700,119300,120800,123e3,126700,127200,133500,132500,132800,125700,127400,125300,125400,123e3,124800,124600,129100,129900,132800,131900,132900,133300,132500,134e3,135200,137500,135600,134100,133500,133e3,138e3,138700,140300,136200,137100,137800,139100,139500,140500,141300,141800,140300,145100,146700,148900,144400,143600,145100,145900,146800,148e3,150300,149100,147e3
395224,"Wichita, KS",79,115e3,118600,121e3,122500,123900,124700,124600,123300,123300,126e3,126100,124400,119900,121e3,120800,122500,122100,122500,122200,119900,118800,117800,121700,123100,125900,125100,125900,123200,120100,120200,122300,123700,126e3,127600,13e4,123e3,121e3,12e4,123300,122400,122200,123700,125600,126900,126e3,127600,122500,127300,123900,128300,123300,124900,124600,125700,125900,127e3,128500,130500,128400,125e3,123800,124e3,125800,126600,128100,128700,127e3,123100,122500,121500,125e3,125700,126700,126e3,125800,125e3,126e3,125400,127300,129800,130800,132500,133200,136400,136200,136e3,135300,135500,134300,134400,134100,133e3,133200,135200,136e3,134600,132400,134e3,135700,137500,138300,136800,139500,139700,141800,144300,144100,144400,136300,136800,135500,139300,138600,141400,141300,141500,140200,139700,140400,139200,137500,139700,141600,146e3,144800,145600,146900,147100,148700,150800,155500,
395115,"Springfield, MA",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167600,171700,176100,170600,170300,171700,179500,169900,165700,162700,170400,169e3,169e3,170900,174300,173300,172400,170500,165900,161100,163800,170100,178800,180300,183100,179200,178400,175400,177700,178300,177800,179500,184300,187300,187600,183300,182e3,182500,181900,184e3,184300,183300,183600,180800,180900,179700,179700,182100,183200,182500,181500,184e3,185800,185900,185500,186600,187700,187200,186e3,183300,183400,187800,191200,192900,192200,197200,197500,199e3,196100,195e3,198e3,196100,200800,197500,200100,197700,201300,206300,210800,208500,
394440,"Fort Myers, FL",81,213300,201400,191900,186600,179600,165200,153300,145900,135900,122400,110600,103100,96500,91800,85700,84200,84500,85900,88300,89300,90400,91300,91700,92800,91800,93700,94400,94900,91700,88600,86300,87500,89400,91800,91200,90900,90200,94100,98200,105100,106700,106200,102100,101900,102100,104400,107400,110800,115200,121900,124700,127e3,124600,124900,124300,125700,130100,131300,132300,131700,133500,138300,144300,151300,151200,149400,147300,148500,149800,150400,151300,153700,155200,156100,157100,159300,161300,162400,162300,163700,166100,168400,169200,169900,172800,175200,181500,182800,184700,180900,181600,181700,181600,182100,182900,184600,180500,180900,180800,185e3,183800,185300,186100,191400,194100,197600,202100,202400,204300,203600,206300,206500,205600,207100,210800,211400,208800,202900,207500,217100,223200,224300,220100,219400,216300,216700,219e3,221500,220900,219600,,
394399,"Boise City, ID",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165700,17e4,172100,172700,171800,171400,172600,171800,171400,171600,171500,172900,172400,172200,172400,173600,175400,176100,176800,178800,181400,183400,185200,185400,186300,186500,188800,190200,190900,190700,191200,192800,192900,196500,196700,199800,199600,202200,202400,201500,201300,203100,205800,207400,209100,209600,213100,214500,216300,216300,216e3,218800,220400,225600,226700,227700,233700,239700,248100,248300,248700,25e4,253100,257e3,261100,261600,264700,265300,270500,
395160,"Toledo, OH",83,102400,103800,98400,96300,92700,96500,95500,92800,84100,76900,69900,67800,64200,65400,68100,75300,78200,78700,80500,83100,86700,88e3,86800,83800,81200,80300,81400,83100,79800,74e3,66300,67400,70100,74e3,73300,69100,64700,63300,65400,69800,71700,71800,69400,67800,65800,65600,62400,63100,63500,65600,72100,80200,83500,82800,78600,80600,81600,81100,81900,79500,82400,77900,79900,81800,85900,89800,88900,88500,91900,99200,102300,97700,87600,89100,90300,96800,98600,102900,103600,104300,102900,103100,103900,104300,108100,106700,107e3,103800,108100,107500,107600,105600,107800,111800,111500,113600,110900,113100,111700,108500,110400,108700,112500,112100,111900,110100,113800,119300,120200,117600,114800,116300,113700,111400,111100,114700,117e3,118600,117900,118300,119100,119300,116500,114400,112900,115300,116600,117400,118900,118900,121900,
394816,"Madison, WI",84,204500,200900,197200,192200,197800,197200,198800,195900,197700,198900,199700,197500,194400,189900,189200,185700,185900,183400,186300,184300,183300,181900,183e3,190300,195600,194800,189800,185700,189e3,194700,202400,206900,199200,193500,195600,204500,203700,192100,188800,188500,197500,193500,196700,192100,197e3,194200,185e3,178500,174700,184400,192e3,194e3,192800,189200,190200,192500,192400,195600,200800,203600,200600,202900,203800,208600,203300,201800,198400,198900,193800,195100,193300,196500,195500,195900,196300,196400,203e3,206400,211300,203500,203700,198900,202e3,205200,21e4,209100,210300,210900,216900,214200,217e3,217400,220400,219900,222e3,222200,223400,222900,222500,222900,224300,226100,226200,223500,224100,226700,229900,232800,234e3,235300,235100,238800,238600,240300,237800,241500,241800,235200,235600,240200,250700,247600,244900,245200,250400,250500,249400,252100,253800,252500,251200,
394766,"Lakeland, FL",85,161100,158900,153100,153500,151200,147800,138100,133400,128800,126200,120400,113800,106800,99800,97800,97400,100800,99700,99400,97400,98e3,96400,95300,95500,94500,94700,92600,93800,92200,89600,86900,85500,85700,84800,84300,83400,83300,84100,86500,86800,85800,84900,86e3,88e3,87500,87900,88e3,88400,87500,87200,88300,92500,94700,93600,88500,87600,92100,98700,102500,102200,98400,100900,102300,106400,105100,107500,108900,109800,109400,111400,112400,115e3,114600,114100,113200,114500,115300,117500,117800,119600,119400,120600,118800,118600,119e3,122300,124800,125700,126300,125700,128100,128300,128900,128300,130200,137100,139e3,141300,138500,140800,143300,145e3,145400,145300,148700,149600,150200,151600,154200,155700,154800,159100,158700,157500,153700,155900,158600,159700,165900,171800,171100,169400,166700,170400,168600,169800,170700,176800,179100,184900,185900,
394528,"Daytona Beach, FL",86,172700,171500,171e3,166600,161500,157100,156500,153600,153e3,144300,138200,134500,131100,129500,125e3,128e3,128600,129e3,127600,127600,123500,123200,118700,118400,113700,115300,112900,113500,112200,111900,112100,111200,111200,106600,106500,105800,105900,100200,100500,101200,104500,104800,105300,106100,105200,102500,99200,96700,102300,109300,115600,116300,115e3,112700,112200,113100,115200,116200,116800,119800,121400,121500,120500,125200,126900,128600,129600,130600,131800,129600,130400,132600,132300,131800,129800,130100,129800,129900,128500,129400,129700,133200,134200,136700,137200,140700,142200,144200,144400,145500,146600,147800,146600,148e3,149700,152500,154900,155700,158900,159200,161400,161500,162700,166600,168400,168600,166100,166200,168600,171100,171500,173200,174300,177500,179700,182100,183600,184700,186300,191700,193400,196100,193700,192800,190100,189800,192900,195600,196400,196600,196700,
394531,"Des Moines, IA",87,141e3,141200,140400,139500,138500,138400,137800,136700,134500,134200,133600,134900,133700,131900,132400,132e3,132300,130500,129600,129200,129e3,127600,132100,131900,134300,132200,132700,132e3,128e3,128200,129500,135e3,136300,136400,135500,131600,130300,127700,125800,127e3,131300,136400,137300,134900,132100,131200,133300,131600,132200,131500,137300,138e3,136e3,138600,139500,140200,140500,141600,145e3,144300,146700,148800,148500,149200,149400,151300,151200,151600,149400,148300,146300,148200,146800,145700,145300,148400,150500,150500,150300,149100,149900,147e3,147900,146e3,149500,152100,156900,156200,156300,156500,157100,158200,159200,163500,166400,169800,166200,164700,160100,161100,163900,163600,165200,162200,162500,162600,167900,169200,170700,167600,167900,166700,165200,165300,164700,169300,172200,174700,174400,179100,182900,182e3,178600,176e3,176800,176800,177500,177300,181500,183200,189400,190100
395245,"Youngstown, OH",88,71200,72200,67100,69400,70200,70400,67500,67100,61e3,60700,52300,53500,49500,53500,58e3,62300,65600,65200,65e3,68400,69600,69800,62300,63900,63700,66100,65100,67900,66900,61200,58300,59800,61e3,60200,59900,57700,54400,56400,61400,66400,64100,61300,59500,59600,59100,58600,6e4,64100,66400,67900,68800,70700,73800,73e3,69200,68100,69600,75e3,75300,73700,72800,68700,69200,68500,73700,74700,75700,72700,71400,7e4,71500,71700,74700,75600,79300,78700,78900,77900,76400,76300,76e3,72800,64900,65200,68500,76900,75700,76500,74800,76900,80300,83100,82200,79900,77500,79100,79100,81700,77900,76800,74500,75300,75800,76900,79e3,81700,80200,81100,78600,78100,78600,82300,84700,82700,79800,78900,80100,80500,83400,91300,94300,93900,88100,86200,84900,83200,82200,82500,82700,86800,87600,
394352,"Augusta, GA",89,111100,112600,115200,109400,109800,108600,112100,112500,109300,106300,99500,100500,104e3,110600,110900,109800,107500,106300,106e3,107e3,109200,111500,105300,104800,102e3,108900,107100,104100,99300,102600,114800,120300,121100,109200,107e3,104200,110600,111300,115700,110700,107200,98200,93e3,90200,91200,89400,88800,85800,88700,88400,90500,91400,92e3,93600,92100,91800,96500,105400,105500,102400,92200,94700,95e3,100600,109100,109200,110200,102100,103e3,101500,97600,95900,95800,102600,107300,109600,110300,111300,111900,112400,114100,117200,112600,106e3,105700,112500,120500,122600,125200,126300,125900,125200,124200,124300,132300,132900,134300,126400,124e3,123800,125500,130700,132200,134200,134900,131500,133900,136300,143500,141100,135300,129100,128300,128900,133400,135200,141100,141500,142200,142200,143300,147800,147e3,145100,142700,142300,154400,157300,163500,159200,159e3,
395075,"Scranton, PA",90,117e3,111400,102200,106600,105200,106800,104100,101600,104e3,102800,102800,101e3,100200,98900,100700,99800,103100,99900,95600,94700,101e3,102500,110900,107200,110300,100100,101e3,102200,99100,91400,90500,97800,101e3,100200,91200,91600,81400,79300,70100,77100,77900,83200,75900,75200,79300,84900,89500,86100,87700,85600,84600,87900,92200,94200,93400,92500,95100,98200,93700,92900,90600,95200,94100,91e3,91100,92900,95600,94900,92200,91800,84800,90100,89600,94900,87100,87900,86700,90400,91400,93500,92400,90600,91700,89400,93900,93300,98600,94100,95400,93600,91200,87700,86500,88900,88500,87100,86100,86900,86200,88700,92900,94e3,92400,89500,92200,90800,91e3,91500,91900,93300,94100,96e3,94500,91300,89e3,97100,101100,107400,105800,103e3,100700,93e3,96100,96800,103e3,99100,97500,97900,106600,107600,102100,
394666,"Harrisburg, PA",91,166100,161600,154600,152900,154400,157500,159700,160400,155100,152500,152200,158800,162100,160200,154700,152100,151100,152100,153300,155100,154300,153700,158300,163600,166200,160400,154400,150900,151200,152900,155200,154200,153500,151400,154400,159400,160900,157e3,151200,149500,150500,150100,149800,149600,148900,148300,151400,154200,156600,155100,151800,151300,149e3,150700,151700,152300,152300,151e3,155700,156100,156800,153800,154700,155700,155600,155600,152700,151900,152500,153400,153e3,156800,158800,159400,153400,152200,153100,155600,155500,153700,154800,156700,158700,161200,160500,161400,159600,159600,158900,157e3,158400,160600,157900,155900,153900,157200,157200,155800,156e3,156200,155500,154800,154700,156200,154700,154200,153800,155e3,151900,152500,151100,155900,157400,158400,159800,159800,161600,163200,164700,166e3,164100,162600,160800,159800,162300,163100,159800,159300,160400,166500,167100,
394957,"Melbourne, FL",92,172800,163e3,157600,152600,153100,148300,145300,140200,136400,129100,125500,124900,123100,119400,115100,116200,117400,117e3,117100,115100,119300,119900,123200,12e4,116500,112400,107e3,107500,100800,98200,91400,90900,92200,96900,98900,95400,92400,95100,97300,102300,98100,99700,98200,100700,101100,100700,103100,107200,110100,110800,106600,106300,107100,108400,109400,115400,121200,120400,112900,108e3,108600,112e3,114200,115300,114100,113900,114e3,114900,119800,122200,122700,118200,118700,120200,121200,121200,124e3,127600,129700,129600,129400,128700,133200,135700,139600,139700,142600,145400,143200,142900,143500,150400,153400,154900,153600,156700,156900,158200,157500,16e4,161700,164300,168500,17e4,171100,169700,172100,174700,176800,175800,175200,176400,180400,182200,183700,180600,184100,187600,196600,201800,203900,204100,196900,194700,189600,190800,190400,197600,205700,207400,208100,209400
394460,"Chattanooga, TN",93,120100,117700,118100,116800,117700,115400,116e3,118400,120100,117400,114600,114100,116500,119500,117600,117e3,115400,116500,116400,117300,119900,119100,118600,113900,115800,115400,119300,117500,115e3,113800,110200,113900,114900,118400,116900,113800,116400,115e3,116400,112300,111500,110300,112800,110900,112200,111100,111900,115300,117200,117600,112700,109800,110600,111300,111400,115700,118100,117400,115e3,110500,113e3,113100,118400,118200,120700,121400,121900,119e3,118300,120400,120600,121500,120200,121300,121600,121600,122100,122100,123400,126400,131200,133700,135500,133800,133400,133800,135900,137100,138500,139e3,140400,137300,137100,135800,139100,141400,145100,143e3,143300,145300,148300,150100,150900,154300,155500,154100,153100,152300,160100,163e3,163700,159700,159300,160500,160100,162400,162800,165e3,168300,171e3,175e3,168e3,163700,158500,158300,157300,159200,160700,165500,165700,173300,
395113,"Spokane, WA",94,173600,172700,170700,172200,171100,171400,166700,167600,169900,172300,173e3,171700,173900,169600,164200,159e3,160200,160400,160800,160900,160500,166e3,165600,168400,164700,162900,160200,155800,157600,161700,161400,161300,159400,164100,161700,16e4,156600,155700,150600,152e3,154100,154200,152100,152600,153200,154700,153100,154200,159100,158200,157400,150100,152400,154700,157700,158600,164700,168800,166900,161900,159100,159400,160300,160700,161800,161300,162100,161e3,162900,162500,163100,163300,162500,163500,160800,161500,160500,164100,165900,168600,168e3,166300,166e3,169100,171300,173200,172100,173900,175900,177700,175800,177700,177600,179100,178600,177800,183e3,183200,187900,184400,185800,185e3,186800,187e3,187200,190900,192400,188300,185500,184900,192100,195600,196300,196800,197300,198500,201200,203400,215100,218900,224e3,220600,221200,221e3,219400,219400,218700,222800,228400,231500,235300,232700
395006,"Provo, UT",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208900,216900,217700,224300,220900,226900,221300,221500,217600,217800,220500,221400,221800,221400,226600,234400,237500,235700,228500,232300,235400,235200,234300,235700,243600,245500,246200,246900,246700,247900,249600,251e3,253800,255600,255900,252800,254300,259e3,261600,261500,265900,267100,267600,261600,262800,265300,269600,273700,275500,274600,273400,274800,277400,281400,284600,286500,284700,290600,298100,306400,306400,307200,307900,309900,313400,316200,317500,317800,320500,321300,
394768,"Lancaster, PA",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169400,169100,168500,167600,168400,169300,170300,170600,173900,173500,176200,174800,176900,177200,176900,177400,174200,174300,173300,176900,177700,178500,178600,179300,181200,182200,182900,181200,181500,182600,186300,188300,197500,196700,196500,191900,195500,195700,195e3,197100,199900,201400,199700,199e3,
394871,"Modesto, CA",97,,,,,,,,,,,,,,,,,133500,133600,136200,136700,139700,139800,139300,140200,140500,142e3,142700,140900,140200,135700,135300,135100,137500,138300,136e3,132700,130700,130800,131700,132e3,130900,131300,13e4,129900,130400,131800,133500,131800,130700,131800,133e3,134800,134700,137800,141800,145600,149200,152200,154500,154e3,157900,162900,169800,172500,178100,183400,186400,189200,190900,197500,199600,204e3,203100,204700,204700,210800,214100,218500,219e3,218800,220500,219400,224700,227600,233900,235600,239400,238500,239900,237700,241100,243400,244600,244e3,244300,244700,248600,252e3,255900,258400,257200,260200,259700,263500,265900,269300,271100,271e3,268200,268800,271700,275500,277600,276100,279700,281400,287e3,289900,294100,295500,298600,299500,302100,300600,303300,303400,307200,304200,307500,306100,305700,
394549,"Durham, NC",98,192e3,181500,172500,168700,168800,171e3,172200,177700,174e3,164400,161200,167900,175900,177100,172100,170600,172e3,177600,182700,181e3,177300,179500,180100,189700,187800,187e3,175800,173100,181200,192600,193400,188200,180400,178e3,177800,181400,180800,184200,178300,184e3,178600,178600,176e3,171400,172300,167300,170100,185900,192200,193200,175400,176700,185200,189600,192e3,182900,186e3,179400,178200,172400,177200,183e3,187200,187300,183300,181e3,177700,180500,179800,181400,183e3,185100,183500,182300,183900,185800,185800,186400,184500,187600,194300,195200,198200,194600,200400,199500,201e3,199900,199500,196500,198900,197700,198100,198300,200200,204e3,201800,199500,196700,200100,208200,212600,213100,213600,215600,217600,210500,209600,208700,216800,214500,215200,218700,223800,229200,227300,228700,226900,229200,238200,245600,246e3,236300,229200,234700,242700,249200,244200,245500,245600,243600,
395068,"Santa Rosa, CA",99,444400,417100,403800,391e3,377e3,365600,352300,342900,327e3,319500,310200,305500,300700,294700,293300,293800,305700,316500,326300,330500,335300,338200,338700,339500,333e3,328e3,325800,328200,333300,338200,342700,334100,323900,321900,319700,315100,297600,293100,293500,298700,307e3,306500,309300,300400,301800,296100,303700,305600,310600,312100,306100,312600,317400,338200,343200,352400,347300,354500,353600,365700,370700,378700,381100,39e4,405300,411300,415700,413800,418400,421300,420500,422900,430700,432300,435100,431700,439500,444e3,449700,447600,450400,451e3,457e3,458600,461700,466200,472700,479100,487300,492900,494500,492900,494100,494200,502e3,509500,516e3,515900,518e3,542100,541e3,541800,522600,532700,534500,562800,564500,569300,554900,561200,568e3,567500,569300,57e4,571500,580500,597100,619e3,631e3,643900,649800,651800,636900,626500,620500,624800,623800,624400,613200,612200,608600,
394792,"Lexington, KY",100,139e3,138900,136300,134200,132e3,134600,137800,14e4,136e3,134700,132700,134e3,134400,136100,135500,135300,133600,134200,135400,136900,137e3,136600,137400,136300,139900,140400,143600,140100,137e3,135e3,133300,136200,144400,148500,146900,141300,138900,140100,136800,135200,136e3,136900,138800,135600,135500,133800,136600,133800,134900,132700,134700,135900,137e3,136900,135700,137400,139900,138e3,137100,132200,131900,131200,134300,135100,136700,136900,138700,137100,137600,135700,135600,136400,136500,137200,135900,137500,139600,139700,138500,137600,138900,141600,141400,143200,145900,146700,147100,146100,146500,147600,148300,150400,148900,150400,151700,153600,154300,156700,157400,158e3,155600,154700,154200,157200,161900,160700,159700,156900,159100,159100,160300,160700,161500,163500,164700,165e3,164600,166900,169100,173700,174900,176800,175600,175500,172800,172800,172800,173e3,177e3,178600,181700,179900
394761,"Lafayette, LA",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163700,163600,164700,165200,163800,161800,161400,163e3,162900,163900,164700,165600,170600,173e3,177200,175e3,176700,176400,176900,178300,179300,180600,180100,180800,180100,179600,177800,176300,175300,179200,181300,182e3,177200,176500,176300,177300,177400,175800,174700,176500,177300,179300,175400,174500,174600,175500,174900,173e3,172500,173700,173800,174600,175600,176100,177600,178e3,172500,169800,167400,174500,174500,174e3,171500,170400,170600,167e3,164700,165800,
394770,"Lansing, MI",102,103500,102400,98100,94e3,96500,95400,94800,89e3,82100,77500,75100,72700,69700,65e3,66200,68300,73700,78200,82500,79e3,79400,77500,78100,71900,75e3,78200,84300,80400,77900,69400,67900,65900,69400,72e3,74200,73600,67800,63700,64900,68100,69600,67e3,66100,67300,68900,69e3,67e3,72300,72100,74300,71100,77200,78300,79700,77e3,77600,79900,87e3,91700,91600,86700,87800,88400,91300,94700,99e3,97300,99200,99700,104100,105500,105700,108600,105100,107600,106400,108200,106800,109e3,115100,117800,115900,110700,112100,112800,117800,118300,121500,118700,117600,119400,117600,117100,114200,117300,126600,132400,131200,123100,119600,121800,122900,123500,123800,124800,129100,127800,133400,130200,135300,131800,131e3,130800,132e3,131700,131e3,130900,133600,135500,142700,143100,141300,134500,132500,133800,133400,132300,134100,136100,141700,141300,
394590,"Fayetteville, AR",103,142400,141500,136100,136200,133200,134900,131700,133800,13e4,123900,120600,119800,129500,128100,127500,121300,121900,123600,125600,125600,123900,122500,123300,128900,130700,130600,126300,124500,129e3,131200,135300,132500,135100,131300,128e3,123500,122300,122900,122500,123400,122800,120100,118900,118800,121e3,125900,126700,128500,126200,125300,123200,125400,128200,129500,131600,133300,134100,132400,135100,137300,140700,140900,137300,133700,132600,137900,139300,138200,133300,133800,128900,131200,130500,135100,136200,136800,135800,135700,136400,139400,139400,139400,139800,149200,150700,153100,146100,148400,148800,149600,147200,145300,146500,148800,151300,153100,154900,155700,156800,157400,159500,159e3,161300,163e3,164300,163700,164100,167100,165700,164e3,160700,162700,163800,165800,167200,168300,17e4,170900,170600,174100,174700,176900,174500,175800,175600,174900,176600,182600,186700,190500,188300,
394971,"Pensacola, FL",104,145600,147700,147400,142300,141e3,139200,140800,136600,139300,135e3,137500,134900,134100,133900,132200,134700,135200,137400,136600,135900,133400,132700,129400,129400,129600,130200,125500,122300,120200,118500,123900,128800,132900,132600,131800,131800,124500,119200,117200,117e3,114300,118200,122700,131300,126100,125200,112200,117800,119100,128500,123900,122400,123400,123400,126200,126800,126700,124700,125300,127400,129100,127300,126100,125200,126500,127800,127600,126500,126300,125800,117100,116100,115200,120400,121200,124300,126700,127200,128300,131800,132600,131600,130500,130100,132900,133900,136200,132700,133200,132800,133400,136300,135900,139500,138900,143200,143600,146500,146200,149900,150600,152200,152200,151200,151600,151400,153800,157800,159100,160300,159200,157400,159e3,159e3,161800,161600,164700,166800,169500,176800,180600,181500,172800,171400,172300,175400,177300,175700,175500,176500,179600,
395195,"Visalia, CA",105,194400,188200,181200,174200,172900,169100,164400,160100,158400,153900,145100,134700,130400,124600,119800,120100,124900,129300,128800,127e3,129e3,129200,131100,13e4,128e3,127e3,126200,124900,124500,122800,123700,120900,118600,116400,115500,114e3,112100,110700,110800,111100,110800,112900,114600,116200,113e3,112900,112300,111800,111400,113100,114900,115e3,113300,117600,119200,124400,124900,130200,129100,13e4,130100,134e3,138500,140800,144300,145900,148800,150300,150100,151100,150800,155700,157700,159900,158200,156e3,155800,157700,158900,162500,164100,165e3,165900,165800,167700,166600,17e4,173300,174200,174100,174900,177100,168800,170100,171100,181200,181e3,183100,184300,186300,189e3,189400,191e3,190100,195200,196900,200600,200700,201e3,202400,200400,201700,201300,204500,205e3,205100,205e3,206400,210500,220300,222800,220500,214800,214e3,215600,217800,223300,222800,225600,225400,226200,
395244,"York, PA",106,154300,157400,155600,152600,149300,149200,150300,147900,145400,143400,145300,148300,149500,150900,150500,147600,144800,143400,148500,145400,146200,143800,148300,147500,146500,147300,147600,144400,139800,138400,141600,141500,143e3,141700,146700,144400,141200,135600,135200,133300,133200,132100,137200,136300,136100,131e3,135900,135300,137200,133300,137e3,138300,136800,133100,135600,136400,138600,136400,137200,137300,138500,138300,137600,137400,138900,140200,139e3,136900,134600,136500,138100,139800,140500,140100,138400,135800,135e3,136900,138500,141300,139100,139400,138700,142900,143e3,143200,144300,145200,143100,142300,146e3,148600,148600,144500,145e3,143200,143700,148300,150900,154200,150600,151300,151300,153e3,153800,150500,154100,154600,155400,153e3,154200,158100,159100,158200,158800,157700,160400,160600,161200,162800,163800,167700,165800,165700,164e3,166400,167400,164800,161200,158e3,165900,
394596,"Flint, MI",107,62200,55100,53e3,51500,53e3,50500,47700,43100,40700,36100,39200,41800,48100,42600,42800,37500,37e3,36800,39800,45400,48e3,48700,50100,52200,53300,50800,46900,46100,45800,45100,45500,44500,44500,44100,48300,49100,49400,44300,38900,36300,38e3,41e3,42200,41e3,40300,42300,40300,48600,47500,46100,39700,39500,42700,42800,43600,46200,53100,53800,56e3,51600,51900,49600,50100,53500,55e3,56200,56300,61700,59100,61700,58300,66500,60700,58400,57900,62900,70500,73800,78900,79900,79200,79700,82200,74300,76400,74900,91200,90700,92200,86900,88300,86400,84900,80900,82e3,84100,86500,87400,90600,92700,94800,94e3,94300,102800,105e3,107100,103800,113500,119e3,117800,108400,105100,105300,105900,106800,109600,112900,115900,125300,128500,134900,125600,121700,114200,114e3,115700,116200,125100,126500,124200,127e3,
